DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,order_cost,mat_to_prod,sales_price,num_material,salvage_price,purchase_yield,recourse_cost,process_cost,material_cost,num_product,poi_mean,total_budget,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),Initial Solution,Initial Objective Function Value,Optimal Solution,Optimal Objective Function Value,problem_dp,solver_dp
16,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,7,0.002656096,0.174771414,0.4354,1,0.3906,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",348.9628889,"(45.1597, 69.7155, 113.1578, 47.5867)",530.202862,9c,28a
16,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,8,0.004965423,0.160749482,0.3658,1,0.3222,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",521.2404667,"(48.8277, 74.787, 112.213, 46.4405)",529.9249218,9c,28a
16,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,9,0.007719237,0.174134379,0.4352,1,0.3904,1,0.2828,1,0.132,1,"(20, 20, 20, 20)",425.1717222,"(43.4039, 66.7323, 114.6077, 46.0671)",529.5934853,9c,28a
17,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,0,0.005350284,0.169975639,0.3902,1,0.345,1,0.2826,1,0.148,1,"(20, 20, 20, 20)",409.9761,"(49.9684, 76.268, 125.1475, 55.4646)",568.2270992,25c,28a
17,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,1,0,0.170746174,0.3904,1,0.3452,1,0.2828,1,0.148,1,"(20, 20, 20, 20)",329.5198,"(48.0634, 77.5475, 123.8815, 48.0833)",569.0983082,25c,28a
17,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,2,0.003069861,0.169440541,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",412.1758,"(51.6995, 79.133, 121.4096, 50.4205)",568.5984299,25c,28a
17,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,3,0.007879362,0.174625817,0.388,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",383.3491,"(51.7146, 83.4281, 121.7763, 50.7183)",567.815279,25c,28a
17,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,4,0.000771124,0.166007946,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",383.9736,"(48.4603, 76.8353, 125.5928, 48.9503)",568.9727429,25c,28a
17,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,5,0.001353722,0.166262964,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",375.9451,"(49.7173, 76.1286, 125.5386, 51.194)",568.877876,25c,28a
17,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,6,0.004871381,0.169611077,0.3882,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",392.2181,"(47.3463, 74.3446, 125.4321, 54.8606)",568.3050809,25c,28a
17,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,7,0.008507748,0.166843718,0.3682,1,0.322,1,0.2592,1,0.148,1,"(20, 20, 20, 20)",349.2625,"(48.7101, 71.1836, 121.6474, 56.7175)",567.7129562,25c,28a
17,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,8,0.006155294,0.173073556,0.3906,1,0.3454,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",510.6743,"(50.2888, 77.5161, 114.6583, 52.068)",568.0960161,25c,28a
17,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 20]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,9,0.005777471,0.168442434,0.3656,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",421.1691,"(46.7827, 72.4436, 127.1042, 52.9036)",568.1575387,25c,28a
18,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,0,0.003082066,0.026825395,0.0336,1,0.0336,1,0.0336,1,0.0272,1,"(20, 20, 20, 20)",156.3280744,"(47.974, 76.776, 121.1936, 50.0412)",357.2923653,5a,0b
18,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,1,0.001314395,0.029470051,0.0464,1,0.0464,1,0.04,1,0.0272,1,"(20, 20, 20, 20)",156.3280744,"(47.2488, 73.5303, 120.728, 45.1207)",357.6507082,5a,0b
18,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,2,0.017783786,0.097789177,0.0758,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",156.3280744,"(54.1137, 75.8893, 115.4006, 54.6775)",354.3120276,5a,0b
18,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,3,0.016326494,0.066812234,0.1006,1,0.1006,1,0.0926,1,0.0272,1,"(20, 20, 20, 20)",156.3280744,"(51.0846, 83.6582, 116.1906, 42.6386)",354.6074505,5a,0b
18,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,4,0.024420073,0.091582448,0.1572,1,0.1572,1,0.1572,1,0.0272,1,"(20, 20, 20, 20)",156.3280744,"(53.9577, 76.5728, 130.7721, 51.4976)",352.9667174,5a,0b
18,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,5,0.003648281,0.061109938,0.1614,1,0.1614,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",156.3280744,"(46.3283, 71.3855, 115.9923, 44.1244)",357.1775819,5a,0b
18,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,6,0.015040977,0.057431885,0.0676,1,0.0676,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",156.3280744,"(46.323, 71.5638, 121.9502, 56.693)",354.8680508,5a,0b
18,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,7,0.021324969,0.047599078,0.1172,1,0.0592,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",156.3280744,"(49.4628, 70.4667, 122.3731, 58.7734)",353.5941578,5a,0b
18,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,8,0.003651492,0.036115013,0.0528,1,0.0528,1,0.0528,1,0.0272,1,"(20, 20, 20, 20)",156.3280744,"(48.0571, 71.6269, 113.7474, 44.8895)",357.176931,5a,0b
18,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.675, 0.7172, 0.762, 0.8096]","[1, 1, 1, 1]","[2.25, 2.3906, 2.54, 2.6988]","[0.1, 0.1, 0.1]","[1.2, 1.275, 1.3547, 1.4394]",3,"[20, 25, 15]",1200,9,0.003761737,0.046594305,0.0676,1,0.0676,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",156.3280744,"(47.853, 76.764, 123.1551, 44.9617)",357.1545821,5a,0b
19,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,0,0.004484499,0.043135197,0.09,1,0.0472,1,0.0336,1,0.0336,1,"(20, 20, 20, 20)",245.7114522,"(46.1195, 73.5772, 119.424, 52.8323)",382.9706604,9a,0b
19,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,1,0.056166554,0.046656219,0.0464,1,0.0336,1,0.0336,1,0.0208,1,"(20, 20, 20, 20)",220.4622188,"(50.557, 74.9643, 118.477, 69.7638)",375.8921541,9a,0b
19,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,2,0.005727638,0.038494226,0.0692,1,0.0472,1,0.0336,1,0.0336,1,"(20, 20, 20, 20)",260.1874522,"(47.593, 73.8158, 118.7045, 43.3105)",382.8003969,9a,0b
19,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,3,0.017473893,0.054674271,0.0864,1,0.0864,1,0.0472,1,0.0208,1,"(20, 20, 20, 20)",290.7839855,"(50.2227, 78.6047, 115.0713, 43.3778)",381.1915998,9a,0b
19,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,4,0.027078233,0.320824746,0.0408,1,0.0408,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",253.8554855,"(50.1113, 77.5822, 129.0106, 53.8154)",379.8761649,9a,0b
19,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,5,0.026025657,0.031894022,0.048,1,0.048,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",234.2783522,"(51.3582, 74.2365, 121.1616, 37.0732)",380.0203284,9a,0b
19,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,6,0.031149321,0.04905779,0.0464,1,0.0336,1,0.0336,1,0.0208,1,"(20, 20, 20, 20)",226.7941855,"(44.2932, 65.4862, 124.6831, 59.1348)",379.3185783,9a,0b
19,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,7,0.017904378,0.051329107,0.0676,1,0.0676,1,0.0336,1,0.0336,1,"(20, 20, 20, 20)",229.0985855,"(47.4072, 73.161, 112.8503, 58.9987)",381.1326394,9a,0b
19,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,8,0.006291044,0.035488953,0.0536,1,0.0536,1,0.0336,1,0.0208,1,"(20, 20, 20, 20)",278.6123855,"(47.8012, 72.2224, 111.5219, 52.1173)",382.7232313,9a,0b
19,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.5644, 0.5644, 0.5644, 0.5644]","[1, 1, 1, 1]","[1.8141, 1.8141, 1.8141, 1.8141]","[0.1, 0.1, 0.1]","[1.075, 1.075, 1.075, 1.075]",3,"[20, 25, 15]",1200,9,0.022383049,0.140324183,0.2428,1,0.0472,1,0.0472,1,0.0208,1,"(20, 20, 20, 20)",231.6491522,"(37.186, 71.2045, 120.9995, 48.7482)",380.5192293,9a,0b
20,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,0,0.003657419,0.029887424,0.0536,1,0.0536,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",247.4869337,"(49.6718, 77.6236, 124.6815, 55.6316)",422.3267285,25a,0b
20,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,1,0.003409622,0.263346089,0.3058,1,0.2854,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",224.5241337,"(47.5494, 72.1658, 119.1828, 47.5364)",422.3698691,25a,0b
20,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,2,0.653821977,0.172152611,0.1018,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",261.1853337,"(0.01, 169.9951, 123.0654, 166.5787)",309.1353296,25a,0b
20,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,3,0.017126435,0.200624565,0.232,1,0.0692,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",289.8521337,"(52.6507, 88.1386, 124.5169, 47.5597)",419.9818195,25a,0b
20,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,4,0.025214362,0.149079572,0.1968,1,0.1764,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",255.9805337,"(54.9168, 82.9862, 133.1979, 56.7824)",418.5737394,25a,0b
20,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,5,0.004354104,0.237536714,0.3456,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",236.4533337,"(46.9577, 71.1984, 125.5646, 46.9611)",422.205438,25a,0b
20,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,6,0.008112953,0.094423556,0.0756,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",229.7289337,"(47.3373, 76.1506, 125.6197, 58.7801)",421.5510354,25a,0b
20,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,7,0.020780125,0.045490581,0.0608,1,0.0472,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",232.7681337,"(50.6939, 76.9599, 128.8482, 64.14)",419.3457246,25a,0b
20,TRUE,0.225,0.9,2.625,0.65,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,0,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[6, 12, 10]",4,"[0.44, 0.4565, 0.4736, 0.4914]","[1, 1, 1, 1]","[1.7, 1.7638, 1.8299, 1.8985]","[0.1, 0.1, 0.1]","[0.8, 0.83, 0.8611, 0.8934]",3,"[20, 25, 15]",1200,8,0.011064936,0.033602943,0.0536,1,0.0536,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",279.1929337,"(48.8308, 73.1309, 113.8183, 57.2921)",421.0371054,25a,0b
