DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,recourse_cost,material_cost,sales_price,order_cost,salvage_price,process_cost,poi_mean,total_budget,mat_to_prod,purchase_yield,num_material,num_product,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),problem_dp,solver_dp
5,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.006157779,0.187139946,0.3,1,0.3,1,0.3,1,0.136,1,5,default
5,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,1,0.001795879,0.186420263,0.296,1,0.264,1,0.264,1,0.136,1,5,default
5,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,2,0.005757033,0.223059732,0.296,1,0.264,1,0.264,1,0.136,1,5,default
5,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,3,0.021745566,0.16098936,0.232,1,0.232,1,0.2,1,0.168,1,5,default
5,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,4,0.027037597,0.161785945,0.264,1,0.2,1,0.2,1,0.136,1,5,default
5,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.018832858,0.186013151,0.338,1,0.264,1,0.264,1,0.2,1,5,default
5,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,6,0.00395529,0.143921894,0.232,1,0.232,1,0.2,1,0.136,1,5,default
5,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,7,0.02273867,0.200419239,0.296,1,0.264,1,0.264,1,0.2,1,5,default
5,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,8,0.005326607,0.16861097,0.383,1,0.232,1,0.2,1,0.136,1,5,default
5,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.25, 2.3906, 2.54, 2.6988]","[1.2, 1.275, 1.3547, 1.4394]","[6, 12, 20]",0,"[0.675, 0.7172, 0.762, 0.8096]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,9,0.024426048,0.160589157,0.264,1,0.2,1,0.2,1,0.136,1,5,default
6,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.008963931,0.158116994,0.2,1,0.2,1,0.2,1,0.168,1,6,default
6,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,1,0.007093588,0.211215501,0.379,1,0.338,1,0.296,1,0.2,1,6,default
6,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,2,0.003995037,0.149721677,0.264,1,0.2,1,0.2,1,0.168,1,6,default
6,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,3,0.033126127,0.171009803,0.338,1,0.2,1,0.2,1,0.168,1,6,default
6,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,4,0.01438544,0.206612815,0.674,1,0.539,1,0.2,1,0.168,1,6,default
6,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.00237691,0.160559684,0.268,1,0.268,1,0.2,1,0.168,1,6,default
6,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,6,0.005086016,0.174205333,0.296,1,0.264,1,0.264,1,0.2,1,6,default
6,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,7,0.023112701,0.175044843,0.422,1,0.232,1,0.2,1,0.168,1,6,default
6,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,8,0.013522969,0.159354867,0.338,1,0.2,1,0.2,1,0.168,1,6,default
6,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.625, 2.7234, 2.8256, 2.9315]","[1.05, 1.0894, 1.1302, 1.1726]","[6, 12, 20]",0,"[0.4856, 0.5038, 0.5227, 0.5423]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,9,0.014809029,0.16335992,0.232,1,0.232,1,0.2,1,0.168,1,6,default
7,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.02560417,0.164580643,0.3,1,0.2,1,0.2,1,0.168,1,7,default
7,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,1,0.00134007,0.155855417,0.338,1,0.232,1,0.2,1,0.168,1,7,default
7,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,2,0.005457464,0.148113801,0.232,1,0.232,1,0.2,1,0.168,1,7,default
7,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,3,0.025856279,0.171676625,0.264,1,0.232,1,0.2,1,0.168,1,7,default
7,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,4,0.02011209,0.161981275,0.3,1,0.2,1,0.2,1,0.168,1,7,default
7,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.001678832,0.163550746,0.264,1,0.264,1,0.232,1,0.168,1,7,default
7,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,6,0.007142289,0.154407053,0.346,1,0.232,1,0.2,1,0.168,1,7,default
7,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,7,0.01406751,0.154830781,0.268,1,0.2,1,0.2,1,0.136,1,7,default
7,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,8,0.002997657,0.186847681,0.383,1,0.383,1,0.264,1,0.2,1,7,default
7,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.3062, 2.7098, 3.1841, 3.7413]","[1.025, 1.2044, 1.4151, 1.6628]","[6, 12, 20]",0,"[0.6022, 0.7076, 0.8314, 0.9769]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,9,0.012127239,0.170914147,0.264,1,0.264,1,0.2,1,0.168,1,7,default
8,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.006157695,0.152168886,0.268,1,0.2,1,0.2,1,0.136,1,8,default
8,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,1,0.000842371,0.183826957,0.264,1,0.2,1,0.2,1,0.168,1,8,default
8,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,2,0.005818466,0.150144918,0.268,1,0.2,1,0.2,1,0.168,1,8,default
8,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,3,0.049481115,0.18966315,0.383,1,0.3,1,0.2,1,0.136,1,8,default
8,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,4,0.020249716,0.16817572,0.2,1,0.2,1,0.2,1,0.136,1,8,default
8,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.017136401,0.151479666,0.2,1,0.2,1,0.2,1,0.136,1,8,default
8,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,6,0.00553525,0.145196093,0.2,1,0.2,1,0.2,1,0.136,1,8,default
8,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,7,0.036212783,0.183724884,0.264,1,0.264,1,0.232,1,0.136,1,8,default
8,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,8,0.012749507,0.154014175,0.268,1,0.2,1,0.2,1,0.136,1,8,default
8,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[2.0, 2.2, 2.42, 2.662]","[1.0, 1.1, 1.21, 1.331]","[6, 12, 20]",0,"[0.5, 0.55, 0.605, 0.6655]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,9,0.038126757,0.169617854,0.268,1,0.2,1,0.2,1,0.168,1,8,default
9,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.004724107,0.154627948,0.264,1,0.2,1,0.2,1,0.168,1,9,default
9,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,1,0.001570352,0.158703923,0.264,1,0.232,1,0.232,1,0.168,1,9,default
9,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,2,0.010211679,0.195692206,0.424,1,0.264,1,0.264,1,0.2,1,9,default
9,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,3,0.051818006,0.230408706,0.338,1,0.338,1,0.264,1,0.2,1,9,default
9,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,4,0.034861865,0.173781049,0.232,1,0.232,1,0.2,1,0.168,1,9,default
9,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,5,0.030142948,0.261829934,0.507,1,0.467,1,0.427,1,0.272,1,9,default
9,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,6,0.009263865,0.197728718,0.232,1,0.232,1,0.2,1,0.168,1,9,default
9,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,7,0.022398022,0.158603195,0.2,1,0.2,1,0.2,1,0.136,1,9,default
9,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,8,0.017087341,0.212212333,0.424,1,0.296,1,0.264,1,0.232,1,9,default
9,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.8141, 1.8141, 1.8141, 1.8141]","[1.075, 1.075, 1.075, 1.075]","[6, 12, 20]",0,"[0.5644, 0.5644, 0.5644, 0.5644]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,9,0.020103332,0.207589309,0.424,1,0.296,1,0.264,1,0.2,1,9,default
10,TRUE,0.1,0.8,1.5,0.5,4,TRUE,TRUE,0.1,"[20, 20, 20, 20]",1000,"[1.9094, 2.1958, 2.5251, 2.9039]","[1.175, 1.3512, 1.5539, 1.787]","[6, 12, 20]",0,"[0.5728, 0.6587, 0.7575, 0.8712]","[0.1, 0.1, 0.1]","[20, 25, 15]",600,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]","[1, 1, 1, 1]",4,3,0,0.004250989,0.150916803,0.338,1,0.2,1,0.2,1,0.136,1,10,default
