DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,num_product,mat_to_prod,order_cost,sales_price,material_cost,salvage_price,total_budget,purchase_yield,poi_mean,recourse_cost,num_material,process_cost,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),Initial Solution,Initial Objective Function Value,Optimal Solution,Optimal Objective Function Value
21,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",0,0.006635810770506528,0.03461228070457846,0.1,1,0.0528,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",135.93814847798228,"(47.4364, 73.5319, 122.247, 41.4)",321.0170761950026
21,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",1,0.0036532113965169546,0.02813639625112034,0.0464,1,0.0336,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",135.93814847798228,"(49.6814, 73.3344, 116.7334, 43.5718)",321.5757156729309
21,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",2,0.010298353787510635,0.03439006263955013,0.0528,1,0.0528,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",135.93814847798228,"(51.7189, 78.8797, 115.0032, 35.7824)",320.3310835884352
21,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",3,0.010636050069319293,0.07080169746802475,0.1162,1,0.1162,1,0.0592,1,0.0272,1,"(20, 20, 20, 20)",135.93814847798228,"(53.8404, 78.9381, 117.0516, 42.056)",320.2678332316447
21,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",4,0.019232952744482588,0.042213447807827854,0.0684,1,0.0684,1,0.0272,1,0.0272,1,"(20, 20, 20, 20)",135.93814847798228,"(43.3772, 75.7123, 126.4973, 42.1283)",318.6576373521257
21,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",5,0.0133152371820897,0.03548642401495812,0.0592,1,0.0336,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",135.93814847798228,"(45.0874, 69.6972, 107.5578, 35.6603)",319.7660227293685
21,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",6,0.014744985812045228,0.041377784027842056,0.084,1,0.0528,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",135.93814847798228,"(47.5624, 70.2136, 117.7803, 47.2782)",319.49823147480964
21,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",7,0.011527726496472386,0.0364871998017982,0.0592,1,0.0336,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",135.93814847798228,"(49.3868, 74.2214, 109.6766, 32.9253)",320.100822650844
21,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",8,0.009478475840189087,0.03565148208171734,0.06,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",135.93814847798228,"(46.3425, 67.8862, 110.7812, 41.0006)",320.4846463472995
21,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",9,0.00802127749161619,0.03370589953396175,0.04,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",135.93814847798228,"(44.7278, 68.6629, 115.2914, 41.5481)",320.75757892141047
22,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",0,0.010596080475766444,0.05179164731028704,0.101,1,0.0758,1,0.0758,1,0.0464,1,"(20, 20, 20, 20)",233.00200033,"(49.3065, 76.4101, 123.5069, 43.589)",356.87688961989073
22,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",1,0.00140479061711865,0.03283767774722088,0.0918,1,0.0918,1,0.04,1,0.0208,1,"(20, 20, 20, 20)",210.19850033,"(46.7757, 71.3138, 118.9321, 43.9988)",358.00654884432197
22,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",2,0.020919497954255187,0.058667585196182634,0.0922,1,0.0922,1,0.0592,1,0.0464,1,"(20, 20, 20, 20)",247.47800033,"(51.4774, 78.3903, 115.5829, 35.6957)",355.608085789136
22,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",3,0.033039568017177424,0.06958094404051801,0.2146,1,0.0472,1,0.0472,1,0.0208,1,"(20, 20, 20, 20)",277.32200033,"(51.8759, 84.7788, 115.0617, 42.6336)",354.11846364056987
22,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",4,0.027106839031552664,0.06072274771370213,0.117,1,0.0676,1,0.0676,1,0.0208,1,"(20, 20, 20, 20)",243.21550033,"(49.8468, 78.6999, 128.0928, 45.293)",354.8476281134274
22,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",5,0.01609576069117557,0.0490742806345649,0.0836,1,0.0336,1,0.0336,1,0.0336,1,"(20, 20, 20, 20)",221.0045003300001,"(44.7235, 65.191, 111.6319, 38.3669)",356.2009491825523
22,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",6,0.018493797489536508,0.03960278497972699,0.0536,1,0.0536,1,0.0336,1,0.0208,1,"(20, 20, 20, 20)",214.46100033,"(46.5574, 71.0246, 121.5079, 49.3068)",355.9062174929358
22,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",7,0.013830077699470249,0.05576979703504841,0.0676,1,0.0676,1,0.0676,1,0.04,1,"(20, 20, 20, 20)",219.02300033,"(48.7194, 70.538, 113.8866, 34.5811)",356.47941387364335
22,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",8,0.004872014068471477,0.03555132490831647,0.0592,1,0.0592,1,0.0592,1,0.0272,1,"(20, 20, 20, 20)",267.40800032999994,"(44.6912, 69.8352, 112.6659, 40.9458)",357.5804083335535
22,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",9,0.01854612983344005,0.06453703733536227,0.1236,1,0.084,1,0.0528,1,0.04,1,"(20, 20, 20, 20)",222.89050032999995,"(48.1732, 70.9027, 128.3508, 45.5342)",355.89978556488916
23,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",0,0.002971804776257276,0.03227046073429657,0.1102,1,0.0592,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",236.42133366327,"(49.3788, 78.0288, 126.8968, 44.0687)",399.4915680124231
23,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",1,0.000602899707379499,0.02944357146699544,0.04,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",215.58793366327,"(49.0693, 74.2667, 119.5066, 45.3099)",399.8729231980775
23,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",2,0.007840244266713828,0.03407376739944753,0.0856,1,0.0472,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",250.11973366326998,"(50.473, 78.8946, 118.2242, 39.7949)",398.70782844002656
23,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",3,0.02373108537525948,0.061525609974007384,0.126,1,0.0774,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",278.13133366327,"(52.7956, 87.8632, 127.8463, 40.9154)",396.14966148738256
23,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",4,0.013028591352428903,0.0509221939827963,0.118,1,0.084,1,0.0336,1,0.0336,1,"(20, 20, 20, 20)",246.71673366326996,"(48.6431, 77.1197, 132.8021, 47.9963)",397.87258894811663
23,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",5,0.008070104700970119,0.039562072079389804,0.0856,1,0.0472,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",224.89633366327007,"(46.7363, 72.712, 123.2361, 38.9833)",398.6708246488101
23,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",6,0.03128713394169062,0.04566095719364671,0.1088,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",218.99093366327003,"(46.834, 70.9935, 124.3637, 56.0301)",394.9332605679358
23,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",7,0.03517519754902047,0.05910018985309656,0.0536,1,0.0336,1,0.0336,1,0.0208,1,"(20, 20, 20, 20)",223.99573366327002,"(48.0707, 77.1832, 134.019, 54.8205)",394.30734556682864
23,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",8,0.0034191644402250887,0.02746665250390723,0.0472,1,0.0472,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",269.43773366326997,"(46.6887, 71.8778, 119.3032, 44.0328)",399.41955038286585
23,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",9,0.009958991660199208,0.039041135252927905,0.0756,1,0.04,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",228.05673366326994,"(49.4348, 79.4858, 130.7632, 46.4442)",398.36674457127526
24,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",0,0.0006024675097403765,0.038881638918243894,0.0926,1,0.0926,1,0.0926,1,0.0208,1,"(20, 20, 20, 20)",295.60733333333326,"(47.5291, 72.8102, 121.4543, 47.9291)",502.64448169940033
24,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",1,0.0036899094156545593,0.029754004605860102,0.0464,1,0.0464,1,0.04,1,0.0272,1,"(20, 20, 20, 20)",252.03977777777777,"(51.2709, 72.752, 122.0582, 48.6484)",501.98934137493023
24,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",2,0.009985442434507606,0.03180204185541913,0.0464,1,0.0464,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",286.8938222222223,"(52.0584, 81.3073, 121.1464, 47.2366)",500.6534595444793
24,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",3,0.024609065428473506,0.06161563612575284,0.0676,1,0.0676,1,0.0676,1,0.0272,1,"(20, 20, 20, 20)",243.3262666666667,"(52.3415, 87.7807, 116.4484, 45.828)",497.5503970723262
24,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",4,0.019968415331669445,0.05701105382174387,0.1078,1,0.1078,1,0.0756,1,0.0208,1,"(20, 20, 20, 20)",269.46680000000003,"(54.4286, 75.6119, 128.764, 53.1164)",498.5351207052951
24,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",5,0.002735224790722757,0.03856568103662605,0.1228,1,0.0648,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",278.18031111111117,"(46.3287, 70.8329, 116.6959, 48.3995)",502.19192086112116
24,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",6,0.01423036933132059,0.04017844025088095,0.0904,1,0.0648,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",295.60733333333326,"(46.9755, 72.6543, 123.9863, 57.4884)",499.75270647145703
24,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",7,0.007399919934961829,0.03941201500518633,0.0464,1,0.0464,1,0.0272,1,0.0208,1,"(20, 20, 20, 20)",260.7532888888889,"(48.2478, 71.3254, 119.844, 54.637)",501.2020949847227
24,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",8,0.011333451263190002,0.039070863037845016,0.04,1,0.04,1,0.04,1,0.0272,1,"(20, 20, 20, 20)",347.88839999999993,"(48.4029, 73.2643, 119.5974, 57.1037)",500.3674185538068
24,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",9,0.011485389991808074,0.04223821035112676,0.06,1,0.04,1,0.04,1,0.0208,1,"(20, 20, 20, 20)",313.0343555555555,"(44.4725, 69.9251, 126.5054, 51.5042)",500.33517788628984
25,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",0,0.005911078772839539,0.04395959239535073,0.11,1,0.11,1,0.06,1,0.0208,1,"(20, 20, 20, 20)",414.68126666666655,"(47.3137, 74.3874, 121.2465, 48.91)",529.8388579824723
25,True,0.225,0.9,2.625,0.65,4,True,True,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0.5644]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",1,0.0007993301916241839,0.024980508681650148,0.0336,1,0.0336,1,0.0336,1,0.0208,1,"(20, 20, 20, 20)",328.0501444444444,"(45.5426, 71.5929, 118.0069, 44.7238)",530.4542275213203
